created_da,created_us,global_id,idpct,idpct_txt,last_edi_1,last_edite,name,name_tmp,num,objectid,shape_area,shape_len,town_no
1899-11-30T00:00:00.000Z,,{0BE7A651-31BC-4B0C-82BC-EBA4FCDC33CF},7600002,7600002,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,2,456,13586556.9682,18145.0032663,76
1899-11-30T00:00:00.000Z,,{D918AC99-A10E-4781-B298-B99B8036A5E2},7600008,7600008,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,8,457,10812992.8191,16970.1395094,76
1899-11-30T00:00:00.000Z,,{A934CB83-2B3E-48C5-B2B7-C6A883AB612B},7600016,7600016,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,16,458,18101200.0661,18342.0986552,76
1899-11-30T00:00:00.000Z,,{3B0A1E60-69DB-43CF-AAEF-9B99AA2A9947},7600003,7600003,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,3,459,16002016.159,24374.3233581,76
1899-11-30T00:00:00.000Z,,{520FDA96-3DA8-496F-B8F6-90AE80E69CE4},7600039,7600039,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,39,460,23584354.7916,24141.1771924,76
1899-11-30T00:00:00.000Z,,{9A62E910-D0DB-4FE7-A5E9-5ADE2538483F},7600032,7600032,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,32,461,15563583.3758,19133.6392725,76
1899-11-30T00:00:00.000Z,,{10FF98EF-26D7-49D4-8CE0-237E813E7D6F},7600033,7600033,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,33,462,9753306.60101,14120.6036299,76
1899-11-30T00:00:00.000Z,,{CA5C8D93-A5B2-4A4A-8CED-79EF2FD3FC27},7600040,7600040,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,40,463,12429633.9578,22852.2968659,76
1899-11-30T00:00:00.000Z,,{E3D364D3-4AE5-4ECF-8282-F22815A67AA0},7600031,7600031,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,31,464,20714750.6633,25303.6396151,76
1899-11-30T00:00:00.000Z,,{5C6B7E2C-7DFE-4587-B3AF-5C7954979854},7600044,7600044,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,44,465,13375365.6288,23599.5982007,76
1899-11-30T00:00:00.000Z,,{7B255DF0-F523-4B40-B82D-32084331CF58},7600015,7600015,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,15,466,11408307.8581,15249.4361193,76
1899-11-30T00:00:00.000Z,,{6E703F0F-2597-450D-9509-918D69A6E632},7600034,7600034,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,34,467,15012818.7235,19862.424313,76
1899-11-30T00:00:00.000Z,,{23545808-8DC6-40FA-B9C3-7CF5FEFB6593},7600023,7600023,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,23,468,10314439.3766,19748.7153654,76
1899-11-30T00:00:00.000Z,,{91C93113-9194-4EF9-83D5-C880D055F1F4},7600019,7600019,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,19,469,173912273.737,63848.1301649,76
1899-11-30T00:00:00.000Z,,{5F382DA1-3828-4FFC-AB78-C36A2F0554F8},7600007,7600007,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,7,470,10992630.2851,14529.0365745,76
1899-11-30T00:00:00.000Z,,{31B53889-D3A0-4C87-8D97-3403E3D9AA21},7600021,7600021,1899-11-30T00:00:00.000Z,,HANOVER,TOWN OF HANOVER,21,471,48064416.0281,33378.6287783,76
1899-11-30T00:00:00.000Z,,{338C0299-2B42-4224-86F2-154481EDFEB3},7700012,7700012,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,12,472,100656560.862,43772.2860508,77
1899-11-30T00:00:00.000Z,,{759EDE54-9C83-41CE-A77B-1FE981B3942B},7700001,7700001,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,1,473,161169832.6,54324.6948453,77
1899-11-30T00:00:00.000Z,,{AA61CA09-E5BD-4B0F-B418-CCE13F30B1DA},7700003,7700003,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,3,474,32547436.9612,25338.2481388,77
1899-11-30T00:00:00.000Z,,{B20113B7-B5C6-4F86-9AE7-660C556037D0},7700002,7700002,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,2,475,57762745.5144,36314.4096931,77
1899-11-30T00:00:00.000Z,,{B1BEABAB-A709-4DAA-9741-3316FCD7FE96},7700014,7700014,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,14,476,9638606.57779,13040.1453703,77
1899-11-30T00:00:00.000Z,,{B6E7B30A-AF64-4560-8EE0-CE95513ECEBA},7700009,7700009,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,9,477,28030292.4789,25026.241473,77
1899-11-30T00:00:00.000Z,,{6663604E-2DCE-47D1-9FBC-0B2EB77CEDD8},7700011,7700011,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,11,478,39155606.7665,27165.4780045,77
1899-11-30T00:00:00.000Z,,{0F30C680-7475-4E78-93C4-4D2FCD9D8604},7700013,7700013,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,13,479,39041947.1899,31425.0570169,77
1899-11-30T00:00:00.000Z,,{102FADE6-5436-42DA-9A88-3548F8E6FFAD},7700007,7700007,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,7,480,7863943.55028,16040.8294799,77
1899-11-30T00:00:00.000Z,,{DFF36B6D-C7AB-4AFD-895F-ECE5061539C1},7700004,7700004,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,4,481,9650556.84921,15505.3139495,77
1899-11-30T00:00:00.000Z,,{54C223A0-A16B-4B5F-AE4E-D2E5E91E7578},7700010,7700010,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,10,482,8241131.27321,15176.671575,77
1899-11-30T00:00:00.000Z,,{3DADF182-0480-4A95-AD48-E02105883553},7700005,7700005,1899-11-30T00:00:00.000Z,,LEMONT,TOWN OF LEMONT,5,483,14040113.3303,18390.760802,77
1899-11-30T00:00:00.000Z,,{50410769-7CBD-4D2C-B7A4-117D06A23234},7800018,7800018,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,18,484,13782750.9389,17654.8115015,78
1899-11-30T00:00:00.000Z,,{1BBF7371-5D61-4658-9B2F-9CD81155E45B},7800002,7800002,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,2,485,8274575.47223,14239.6669847,78
1899-11-30T00:00:00.000Z,,{2ABD62F0-1BDC-4A88-AC69-A26BCE6F5D8C},7800025,7800025,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,25,486,16640086.102,24234.0753726,78
1899-11-30T00:00:00.000Z,,{054D685B-49E4-4331-9DA2-1A1AAC1BDC47},7800001,7800001,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,1,487,22043762.3938,24313.3827135,78
1899-11-30T00:00:00.000Z,,{91949E40-8004-4F3F-A2BB-E8A3D2FD8596},7800026,7800026,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,26,488,5743651.1342,16036.9152641,78
1899-11-30T00:00:00.000Z,,{A0D61315-67DE-439A-B040-5AACDBEC6FFD},7800012,7800012,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,12,489,11477238.1943,15712.4533092,78
1899-11-30T00:00:00.000Z,,{1BA453A0-4916-483E-BB49-D7631205B6DC},7800023,7800023,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,23,490,18034024.0303,18508.8541793,78
1899-11-30T00:00:00.000Z,,{5BB12DC2-4A15-4D85-882C-EFE3B4BE26BE},7800042,7800042,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,42,491,5078556.94274,14511.6948751,78
1899-11-30T00:00:00.000Z,,{BF4155FE-8419-4E45-AAD2-C72100CAF838},7800017,7800017,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,17,492,8668027.34519,12579.5002045,78
1899-11-30T00:00:00.000Z,,{2D503051-2957-4648-BEC6-53A25ECDBFBB},7800027,7800027,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,27,493,4363396.27848,8769.50018788,78
1899-11-30T00:00:00.000Z,,{E7B64662-1F1F-46B5-9CB1-619B31426E46},7800045,7800045,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,45,494,12586585.7891,20950.5204831,78
1899-11-30T00:00:00.000Z,,{9EF42EF3-AB07-4FE4-BB48-31FEA5C9C1E4},7800044,7800044,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,44,495,5240481.07615,9318.02755561,78
1899-11-30T00:00:00.000Z,,{10FBB8C8-8038-4FF0-A408-49EE8D4DF740},7800005,7800005,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,5,496,6513416.82303,10771.2575249,78
1899-11-30T00:00:00.000Z,,{2980B8E6-8C16-4D83-B14D-E1E3F552AA73},7800032,7800032,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,32,497,38954058.5785,51812.8568684,78
1899-11-30T00:00:00.000Z,,{5AE4EC42-7017-4B75-996F-51FF1F9D2C64},7800040,7800040,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,40,498,33635271.5813,28808.220748,78
1899-11-30T00:00:00.000Z,,{FEC4CA5E-4F38-4BD8-BA4C-A2D8B72D571D},7800004,7800004,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,4,499,15522640.6657,25287.7008462,78
1899-11-30T00:00:00.000Z,,{F879CD26-FD35-4E09-BE85-22BECBAD6723},7800046,7800046,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,46,500,4696576.36355,10769.107765,78
1899-11-30T00:00:00.000Z,,{7B73119C-5BB6-487C-A075-AACA4CFEAA4E},7800006,7800006,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,6,501,7055523.05695,11181.9394753,78
1899-11-30T00:00:00.000Z,,{7795B24B-9889-4867-B137-7DA28E6CEA69},7800007,7800007,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,7,502,4047654.32191,8217.02337601,78
1899-11-30T00:00:00.000Z,,{3B686782-AE44-42C4-925A-B2245BE4A4AE},7800008,7800008,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,8,503,18828743.384,24079.4540151,78
1899-11-30T00:00:00.000Z,,{F8480F9E-A2F3-4C81-96BF-08DB0603CA0F},7800019,7800019,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,19,504,15837855.4762,21073.3189807,78
1899-11-30T00:00:00.000Z,,{47537717-F3B2-4F63-ABB5-D6B278A63D15},7800049,7800049,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,49,505,5094552.94453,9647.51002662,78
1899-11-30T00:00:00.000Z,,{22F3F3DF-452B-42DE-9C08-A3947E38C5DD},7800003,7800003,1899-11-30T00:00:00.000Z,,LEYDEN,TOWN OF LEYDEN,3,506,4273603.06876,9366.14334589,78
1899-11-30T00:00:00.000Z,,{5ED06B7A-C82A-45B9-AE0B-D89289AA8D74},7900034,7900034,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,34,507,11113235.4972,15662.4781455,79
1899-11-30T00:00:00.000Z,,{C84EAE3C-C24E-4D44-86C8-1C4F592F8FAA},7900074,7900074,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,74,508,7586370.4016,11892.7340291,79
1899-11-30T00:00:00.000Z,,{D81D3EED-5CCB-4126-BC19-2A26E20A4D57},7900049,7900049,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,49,509,32060024.4844,37494.060132,79
1899-11-30T00:00:00.000Z,,{6DEF7B66-8679-4C87-BAF1-28055EAEC6EC},7900022,7900022,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,22,510,5858660.23859,11137.1021335,79
1899-11-30T00:00:00.000Z,,{1FE92C59-C6FA-4CDD-99C1-B7D6C8A8A026},7900005,7900005,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,5,511,10214109.9791,17092.8185632,79
1899-11-30T00:00:00.000Z,,{59639ADD-1E0D-4099-87FB-3381CC2B26FA},7900037,7900037,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,37,512,3306372.17373,8642.82357477,79
1899-11-30T00:00:00.000Z,,{9F8D17C3-2B63-4D30-9C00-ACA6DFCE4DE4},7900064,7900064,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,64,513,17460412.1695,28032.7026235,79
1899-11-30T00:00:00.000Z,,{96CB2C5F-65F4-4054-BB98-2AE7D442C117},7900003,7900003,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,3,514,7021882.37863,10562.5748191,79
1899-11-30T00:00:00.000Z,,{88B89032-7E88-4926-9144-41BAAC237FFB},7900014,7900014,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,14,515,5722905.17377,11383.5328101,79
1899-11-30T00:00:00.000Z,,{0855B5DD-CF1B-4348-A58D-6EF68ED0212B},7900023,7900023,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,23,516,14007698.9664,18208.6996329,79
1899-11-30T00:00:00.000Z,,{A21707B2-A5C7-4E86-A271-6BB5AD19D9DA},7900012,7900012,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,12,517,10690358.1976,17598.9295996,79
1899-11-30T00:00:00.000Z,,{EBB1E61E-FB26-4710-B553-F2B86ECE7933},7900017,7900017,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,17,518,16428988.2742,17590.5093868,79
1899-11-30T00:00:00.000Z,,{2BB277D5-4BAA-4D9C-BBC0-CCB4E9614EF7},7900027,7900027,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,27,519,17704369.5868,23511.010784,79
1899-11-30T00:00:00.000Z,,{B8BDDC3F-9773-4C79-9777-34BC713717B8},7900036,7900036,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,36,520,21791719.355,25313.1476217,79
1899-11-30T00:00:00.000Z,,{76EA2B07-B65A-43A1-83D1-FF83528DA798},7900063,7900063,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,63,521,37381027.0443,37733.6859097,79
1899-11-30T00:00:00.000Z,,{B95A6E17-9237-4B7D-AB5D-55752C915AF0},7900046,7900046,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,46,523,20819823.3076,31959.5768115,79
1899-11-30T00:00:00.000Z,,{9837B2C0-E059-424A-A33C-A573F00AC924},7900059,7900059,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,59,524,4954991.73001,10729.8018159,79
1899-11-30T00:00:00.000Z,,{C807F08D-F4A2-4F36-B675-E41275714BE3},7900067,7900067,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,67,525,7061221.8509,10672.1873218,79
1899-11-30T00:00:00.000Z,,{D43F1127-6EB1-4AE6-8D8B-8C6379B5FA01},7900006,7900006,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,6,526,3311930.44802,7352.66116594,79
1899-11-30T00:00:00.000Z,,{A2A1C6B2-3AFB-4E14-882F-E5CD9AB65D25},7900004,7900004,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,4,527,7958448.26507,17720.2519806,79
1899-11-30T00:00:00.000Z,,{66F451ED-DCC7-434F-961B-5F94045F9523},7900009,7900009,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,9,528,5109137.38841,11364.8300831,79
1899-11-30T00:00:00.000Z,,{54BAC28E-0665-4D27-A729-515739360723},7900011,7900011,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,11,529,3856258.91295,10451.5164297,79
1899-11-30T00:00:00.000Z,,{E60B64DA-83F3-4BBA-83B2-49D2E3F44FB1},7900015,7900015,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,15,530,6828419.9087,11530.5553836,79
1899-11-30T00:00:00.000Z,,{9472680F-4765-4A51-96FE-FF9170FEA3A5},7900020,7900020,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,20,531,11282103.9772,17173.2264482,79
1899-11-30T00:00:00.000Z,,{DB5A679A-5C48-4C9F-8B37-BDB1B49BC4F6},7900030,7900030,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,30,532,74666579.5635,47692.6713585,79
1899-11-30T00:00:00.000Z,,{FBCEB17D-6628-4CDC-8F1C-0BE042FB8AF9},7900048,7900048,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,48,533,14031778.4883,15923.6937393,79
1899-11-30T00:00:00.000Z,,{DD8FF744-AB18-418C-A5DA-34E907F3583F},7900035,7900035,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,35,534,19302280.4918,29622.207117,79
1899-11-30T00:00:00.000Z,,{D4594007-675D-4E73-94BB-3E260A7BB125},7900062,7900062,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,62,535,6998409.82137,10586.0768982,79
1899-11-30T00:00:00.000Z,,{3ABB3A9B-BFE6-479B-9472-D074AEBA4918},7900033,7900033,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,33,536,8459018.87688,12379.47261,79
1899-11-30T00:00:00.000Z,,{D0553545-BEB2-4C0F-8C75-3CFFFAB64C48},7900075,7900075,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,75,537,7643169.13736,12948.6305707,79
1899-11-30T00:00:00.000Z,,{2BB549F8-9118-412E-916D-0A2CE5241C78},7900058,7900058,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,58,538,8088110.90983,13159.4880476,79
1899-11-30T00:00:00.000Z,,{797A1C1B-8DFE-418C-BCF4-0B0D36489F9C},7900071,7900071,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,71,539,3611601.70397,8463.73200627,79
1899-11-30T00:00:00.000Z,,{DBE7EA23-707B-474A-AE36-E9C7C663CDEA},7900029,7900029,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,29,540,9893872.02763,15792.8432861,79
1899-11-30T00:00:00.000Z,,{B42EFFE6-8D4B-44D5-88A5-D29D2FBF434A},7900051,7900051,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,51,541,34507785.2899,32344.1206106,79
1899-11-30T00:00:00.000Z,,{CFD4DD9C-BB27-4935-B0CD-B6322D39C807},7900078,7900078,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,78,542,18127850.1809,27090.2522387,79
1899-11-30T00:00:00.000Z,,{16184C5E-2912-44F6-BE47-30564D3AB12D},7900076,7900076,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,76,544,58248986.4151,35968.3531135,79
1899-11-30T00:00:00.000Z,,{29B76EFA-DE64-425C-9F2D-643312CF34F3},7900052,7900052,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,52,545,25688393.3414,31648.0124091,79
1899-11-30T00:00:00.000Z,,{1F8000A6-CDBF-46F7-9A93-EA774C5396D4},7900044,7900044,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,44,546,13285419.8963,17816.8983035,79
1899-11-30T00:00:00.000Z,,{80398DCE-C745-41B0-836A-6A3B1B6EB77E},7900055,7900055,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,55,547,7325532.37754,10869.981409,79
1899-11-30T00:00:00.000Z,,{6265DB8F-7EAA-4931-8898-C82CDA01045C},7900069,7900069,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,69,548,8267961.26639,11768.6690128,79
1899-11-30T00:00:00.000Z,,{97DB9D2A-0583-4BDD-8336-E6C29F2771E4},7900010,7900010,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,10,549,5394904.40318,12719.2581461,79
1899-11-30T00:00:00.000Z,,{B9449947-F9C9-474A-8B39-FE6C871E6C74},7900050,7900050,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,50,550,5332656.71338,13149.6189944,79
1899-11-30T00:00:00.000Z,,{5AA1734D-0387-4DDD-A43C-CB4DECC2DF67},7900072,7900072,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,72,551,6103177.81235,12174.2557716,79
1899-11-30T00:00:00.000Z,,{3A26041C-D3C8-42BC-9B07-0B000C4E596D},7900068,7900068,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,68,552,6955389.12353,11585.4780333,79
1899-11-30T00:00:00.000Z,,{5FF4FB6A-7894-44C2-9D9D-364F38B35887},7900047,7900047,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,47,553,14391082.233,19116.296716,79
1899-11-30T00:00:00.000Z,,{C3E9CD35-D9AD-4711-A35E-A905EED6723D},7900043,7900043,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,43,554,5182120.44503,15945.6415236,79
1899-11-30T00:00:00.000Z,,{9C3B69F9-9BAA-4807-AD15-811A02BD76E8},7900025,7900025,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,25,555,18749313.3137,27358.8044695,79
1899-11-30T00:00:00.000Z,,{18D9EEA2-6F52-428E-BDD9-95C10234751E},7900054,7900054,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,54,556,7116643.12249,11758.8941943,79
1899-11-30T00:00:00.000Z,,{335B5DD6-6A48-4F4B-8795-C6A93ACE766E},7900042,7900042,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,42,557,7516509.17081,11038.9055318,79
1899-11-30T00:00:00.000Z,,{212765E4-0571-4E8C-84CA-692936D9E812},7900028,7900028,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,28,558,18135147.2283,26308.6612517,79
1899-11-30T00:00:00.000Z,,{93F96320-FC1B-468A-A47F-A7336AB7D62C},7900031,7900031,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,31,559,10679943.8918,13819.5130593,79
1899-11-30T00:00:00.000Z,,{E32ECC90-FD1F-496C-8A68-89DBF4F04E6F},7900073,7900073,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,73,560,3211301.59925,8306.38290942,79
1899-11-30T00:00:00.000Z,,{0C34DEEB-13AE-4387-941B-17229A69D0A9},7900061,7900061,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,61,561,4921410.56153,10605.2401705,79
1899-11-30T00:00:00.000Z,,{6AF73588-B480-4C51-A340-B99809582883},7900070,7900070,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,70,562,1896648.69187,5524.94874387,79
1899-11-30T00:00:00.000Z,,{0E7BCAB9-5B61-4953-A56F-E09CC75C8D81},7900013,7900013,1899-11-30T00:00:00.000Z,,LYONS,TOWN OF LYONS,13,563,1660024.5287,5445.47232803,79
1899-11-30T00:00:00.000Z,,{38726B73-03DF-4B1C-9A6F-42750FC1E263},8000030,8000030,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,30,564,11186588.7882,19202.0948544,80
1899-11-30T00:00:00.000Z,,{2D391508-E6B3-47E5-BD28-6C0A071A5E1E},8000020,8000020,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,20,565,2507846.40705,7043.65121474,80
1899-11-30T00:00:00.000Z,,{01BF2393-D26E-4170-A164-D51618273095},8000047,8000047,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,47,566,23006351.9439,25325.6127005,80
1899-11-30T00:00:00.000Z,,{F6CAF509-00E9-423B-92A7-6522E279E12E},8000008,8000008,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,8,567,13774060.1312,21324.138842,80
1899-11-30T00:00:00.000Z,,{0E67C028-46AF-4138-9D57-4904253DD09D},8000041,8000041,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,41,568,15106270.2479,17607.173821,80
1899-11-30T00:00:00.000Z,,{0F4D2162-E244-4F9C-904A-048784D70AA8},8000037,8000037,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,37,569,12745884.3932,18559.5199234,80
1899-11-30T00:00:00.000Z,,{8A0D4207-E34C-4AF0-A799-5BB817FA925C},8000087,8000087,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,87,570,2597816.74131,6626.45335428,80
1899-11-30T00:00:00.000Z,,{EAD93C28-6B6F-45D4-8A6F-A2415871D0BB},8000036,8000036,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,36,571,4581387.94624,8593.2296709,80
1899-11-30T00:00:00.000Z,,{E32A04DE-2DB6-4AEB-921F-A147326A25CA},8000050,8000050,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,50,572,4541589.28938,9756.94195469,80
1899-11-30T00:00:00.000Z,,{C920F86F-9492-456E-A15E-A3771E35A521},8000067,8000067,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,67,573,21858095.4843,26066.1204661,80
1899-11-30T00:00:00.000Z,,{4E52DE32-0585-48DC-92B6-5E53A8A7C241},8000065,8000065,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,65,574,4391876.84706,11756.5450614,80
1899-11-30T00:00:00.000Z,,{F88904CF-D68C-4D6F-9201-1FFC02594952},8000058,8000058,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,58,575,7028600.89265,11863.6757192,80
1899-11-30T00:00:00.000Z,,{098B6704-58A9-427C-A444-7E96FB81B4D5},8000039,8000039,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,39,576,6634345.21477,13971.6419023,80
1899-11-30T00:00:00.000Z,,{FE812677-F4CF-4309-A3E4-C139F8EF29FA},8000055,8000055,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,55,577,4880315.51714,10534.516015,80
1899-11-30T00:00:00.000Z,,{CBBB89EE-8152-4A54-BE56-F1A3C9EB529B},8000029,8000029,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,29,578,11810675.4949,15784.090831,80
1899-11-30T00:00:00.000Z,,{4F7847D4-F075-4630-B8E3-C43727D30F99},8000043,8000043,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,43,579,4692120.3743,8761.020612,80
1899-11-30T00:00:00.000Z,,{FB0A0D64-6803-4C6A-92FF-F90474BBA80F},8000083,8000083,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,83,580,4292695.86597,12480.0661231,80
1899-11-30T00:00:00.000Z,,{3709DDB7-9A3A-452E-A251-1AABEE6040F0},8000075,8000075,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,75,581,4436251.97356,10634.8451236,80
1899-11-30T00:00:00.000Z,,{6C69F272-19FD-4043-AB0A-6413C4B4036F},8000046,8000046,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,46,582,16922282.0302,19417.083577,80
1899-11-30T00:00:00.000Z,,{166CCA66-DE86-40CD-B9E9-6462585042E7},8000032,8000032,1899-11-30T00:00:00.000Z,,MAINE,TOWN OF MAINE,32,583,5330939.9454,10686.6996205,80
